arber_LUFTTEMPERATUR,arber_NIEDERSCHLAGSHOEHE,arber_DAMPFDRUCK,arber_NIEDERSCHLAGSHOEHE_IND,arber_SCHNEEHOEHE,schorndorf_LUFTTEMPERATUR,schorndorf_NIEDERSCHLAGSHOEHE,schorndorf_DAMPFDRUCK,schorndorf_NIEDERSCHLAGSHOEHE_IND,schorndorf_SCHNEEHOEHE,straubing_LUFTTEMPERATUR,straubing_NIEDERSCHLAGSHOEHE,straubing_DAMPFDRUCK,straubing_NIEDERSCHLAGSHOEHE_IND,straubing_SCHNEEHOEHE
-5.0,0.0,4.1,0,125,2.0,0.0,6.4,0.0,2.0,0.8,0.0,6.4,0.0,2.0
-3.4,0.0,4.2,0,124,-0.4,0.0,5.6,0.0,0.0,-0.4,0.0,5.6,0.0,0.0
-3.4,5.3,4.5,8,123,2.2,2.5,6.1,6.0,0.0,0.0,1.2,5.8,6.0,0.0
-2.8,0.8,4.8,7,126,1.9,0.0,6.6,6.0,0.0,1.5,0.4,6.4,6.0,0.0
-1.6,0.0,5.2,0,123,-0.9,0.3,5.4,6.0,0.0,-0.5,0.0,5.9,6.0,0.0
-0.8,0.1,5.6,7,119,1.1,0.7,6.1,6.0,0.0,0.6,0.0,6.3,6.0,0.0
-2.9,0.0,4.8,0,117,0.4,0.0,6.1,0.0,0.0,-0.7,0.0,5.9,0.0,0.0
-3.2,0.0,4.6,0,114,0.0,0.0,5.8,7.0,0.0,-1.8,0.0,5.3,0.0,0.0
-4.3,1.1,4.4,7,112,1.4,0.4,6.4,8.0,0.0,-1.0,0.2,5.5,7.0,0.0
-5.7,0.0,3.6,0,112,0.6,0.0,5.8,0.0,0.0,-0.2,0.0,5.9,0.0,0.0
-5.2,0.0,2.2,0,111,-3.0,0.0,4.2,0.0,0.0,-4.3,0.0,4.1,0.0,0.0
-3.8,0.0,2.6,0,110,-6.3,0.0,3.3,0.0,0.0,-5.7,0.0,3.7,0.0,0.0
-4.0,0.0,3.4,0,110,-7.8,0.0,3.1,0.0,0.0,-6.8,0.0,3.5,7.0,0.0
-6.1,0.3,3.5,7,109,-5.9,0.3,3.6,7.0,0.0,-6.2,0.1,3.6,7.0,0.0
-8.6,0.9,3.0,7,108,-2.2,0.5,4.4,8.0,1.0,-3.2,0.5,4.8,8.0,0.0
-3.6,4.6,4.4,8,109,2.6,8.7,6.8,8.0,1.0,2.0,9.3,6.5,6.0,1.0
-5.3,6.4,4.2,7,113,1.7,3.8,6.5,8.0,0.0,3.0,2.1,6.7,8.0,0.0
-8.9,1.0,3.0,7,120,-1.0,0.0,4.6,0.0,0.0,-0.3,0.0,4.7,0.0,0.0
-7.9,10.6,3.2,7,120,-0.8,1.5,5.1,8.0,0.0,-0.5,0.8,5.3,7.0,0.0
-8.7,5.9,3.2,7,131,0.0,1.7,5.1,8.0,2.0,0.2,4.0,5.4,8.0,1.0
-7.2,14.2,3.4,7,136,-0.2,0.9,5.4,7.0,1.0,-0.3,5.6,5.6,7.0,2.0
-12.0,1.2,2.6,7,148,-4.6,0.0,4.1,7.0,3.0,-4.4,0.0,4.2,7.0,7.0
-15.4,0.4,1.7,7,149,-11.8,0.0,2.1,0.0,2.0,-13.5,0.0,1.8,0.0,6.0
-15.0,1.4,1.8,7,149,-13.0,0.0,1.9,0.0,2.0,-15.6,0.0,1.6,7.0,6.0
-9.2,0.0,2.8,0,151,-9.4,0.0,2.3,0.0,2.0,-13.1,0.0,1.9,7.0,6.0
-8.8,0.0,3.0,0,149,-6.0,0.0,3.0,0.0,2.0,-11.6,0.0,2.3,0.0,6.0
-7.7,2.5,3.0,7,146,-1.3,0.0,4.2,0.0,2.0,-7.5,0.0,2.9,0.0,6.0
-3.2,23.0,4.6,8,148,3.6,12.1,6.6,6.0,1.0,4.5,5.1,6.7,6.0,6.0
-0.8,13.9,5.6,8,159,6.2,3.9,8.3,6.0,0.0,6.9,5.3,8.8,6.0,0.0
0.1,11.7,6.0,8,150,7.6,0.7,8.6,6.0,0.0,7.9,0.8,8.7,6.0,0.0
2.0,0.0,6.9,0,142,6.7,0.0,8.0,0.0,0.0,4.0,0.0,7.3,0.0,0.0
0.1,1.2,6.1,7,127,6.0,0.4,8.0,6.0,0.0,5.6,0.7,7.8,6.0,0.0
-4.7,4.9,4.3,7,120,2.0,2.7,6.4,8.0,0.0,2.7,0.3,6.4,6.0,0.0
-4.1,1.4,4.3,8,124,4.1,1.4,6.2,6.0,0.0,4.2,3.1,5.9,6.0,0.0
2.4,0.5,6.9,6,120,3.8,0.0,7.7,0.0,0.0,4.4,0.1,7.7,6.0,0.0
4.1,0.0,6.8,0,115,4.0,0.0,7.4,0.0,0.0,3.6,0.0,7.7,0.0,0.0
-0.7,8.7,5.8,7,102,6.2,0.3,7.7,6.0,0.0,4.8,0.9,7.5,6.0,0.0
1.5,19.8,6.5,8,107,9.4,6.4,9.3,6.0,0.0,10.1,11.5,9.4,8.0,0.0
-5.0,4.9,4.2,7,103,3.8,0.9,5.9,8.0,0.0,4.0,1.3,6.1,8.0,0.0
-4.2,2.4,4.5,7,105,5.4,2.7,6.1,6.0,0.0,3.5,3.9,5.9,6.0,0.0
-4.8,0.4,4.4,8,106,1.2,0.4,6.1,6.0,0.0,1.8,0.9,6.2,6.0,0.0
-6.3,0.0,3.8,0,106,0.8,0.0,5.7,0.0,0.0,0.9,0.0,5.5,0.0,0.0
-5.1,18.2,4.2,7,106,1.9,3.6,6.4,6.0,0.0,3.0,3.0,6.7,6.0,0.0
-6.6,0.9,3.6,7,118,0.6,2.0,5.5,6.0,0.0,1.0,3.0,5.3,6.0,0.0
-1.4,13.2,5.4,8,118,5.6,1.6,7.9,6.0,0.0,5.4,2.0,7.9,6.0,0.0
-4.8,12.6,4.5,7,130,2.5,0.3,6.5,8.0,0.0,3.0,0.7,6.5,8.0,0.0
-8.0,5.0,3.3,7,140,-0.2,2.0,5.3,7.0,0.0,0.4,1.1,5.3,7.0,0.0
-6.2,11.1,3.7,7,145,1.0,3.5,5.6,8.0,2.0,0.8,9.3,5.4,8.0,1.0
-3.8,9.7,4.6,7,152,3.3,1.3,6.9,6.0,0.0,3.0,3.0,7.1,8.0,1.0
-6.8,1.6,3.6,7,160,0.7,0.2,6.0,6.0,0.0,1.0,0.1,5.9,6.0,0.0
-9.6,3.1,2.9,7,160,-2.0,0.3,5.0,7.0,0.0,-0.9,0.5,4.6,7.0,0.0
-7.4,0.6,3.2,7,162,-0.6,0.5,5.2,7.0,0.0,-1.0,0.0,5.2,7.0,1.0
-6.4,0.7,3.6,7,160,1.4,0.2,5.9,8.0,1.0,1.4,0.0,5.6,8.0,0.0
-3.2,31.8,4.7,8,158,3.7,4.7,6.6,6.0,0.0,3.4,12.5,6.4,6.0,0.0
-2.4,9.2,5.5,8,170,3.9,1.8,8.1,6.0,0.0,5.5,1.7,8.4,6.0,0.0
-5.8,0.0,3.7,0,171,-0.6,0.0,5.2,0.0,0.0,1.0,0.0,6.1,0.0,0.0
-1.0,0.0,5.3,0,171,2.5,0.0,6.0,0.0,0.0,3.0,0.0,6.2,0.0,0.0
3.6,0.2,4.5,7,171,9.5,0.1,6.1,6.0,0.0,5.8,0.0,7.0,6.0,0.0
-0.3,35.0,6.0,7,164,7.2,8.3,8.7,6.0,0.0,7.4,2.0,8.5,6.0,0.0
-2.1,13.8,5.3,7,178,5.4,1.4,8.0,6.0,0.0,6.2,2.0,7.7,6.0,0.0
-6.4,5.3,3.6,7,191,2.5,0.4,5.1,8.0,0.0,1.8,0.0,5.3,0.0,0.0
-2.8,34.9,4.8,7,193,5.6,4.0,6.6,8.0,0.0,6.4,2.8,6.6,6.0,0.0
-7.4,3.5,3.6,7,218,1.2,3.0,5.4,8.0,0.0,2.0,0.6,5.4,7.0,0.0
-8.5,5.1,2.9,7,218,0.1,0.5,4.9,7.0,3.0,0.8,0.1,4.6,7.0,1.0
-5.4,0.0,3.9,0,223,1.6,0.0,5.3,0.0,1.0,1.0,0.0,4.7,0.0,0.0
-2.0,9.4,5.1,7,223,7.3,3.0,6.5,6.0,0.0,5.8,3.5,6.1,6.0,0.0
0.3,39.7,6.2,8,210,7.9,2.9,9.4,6.0,0.0,8.7,0.6,8.9,6.0,0.0
2.0,15.1,7.1,8,187,10.0,2.7,10.2,6.0,0.0,10.5,3.1,10.2,6.0,0.0
-3.2,5.2,4.8,8,178,5.0,1.4,6.8,6.0,0.0,6.2,0.6,7.6,6.0,0.0
-0.8,18.6,5.9,8,175,6.6,2.3,9.0,6.0,0.0,8.0,2.4,8.9,6.0,0.0
-2.8,0.1,5.0,7,170,5.4,0.0,7.4,0.0,0.0,5.1,0.0,7.3,6.0,0.0
-3.4,0.8,4.8,7,170,3.9,0.2,7.1,6.0,0.0,3.4,0.2,6.8,6.0,0.0
0.0,27.6,6.0,8,170,7.3,9.0,8.7,8.0,0.0,6.4,8.9,8.7,8.0,0.0
-6.8,5.7,3.6,7,166,1.2,5.2,5.8,8.0,0.0,2.3,3.2,5.6,8.0,0.0
-5.5,10.7,4.1,7,171,3.5,4.3,6.0,6.0,0.0,3.7,6.7,6.1,8.0,0.0
-4.3,5.3,4.8,7,177,4.2,3.8,7.7,6.0,0.0,5.1,3.1,7.9,6.0,0.0
-5.8,0.0,3.5,0,181,1.1,0.0,4.9,0.0,0.0,3.5,0.0,5.2,0.0,0.0
-6.4,0.3,3.6,7,181,1.8,0.0,5.0,0.0,0.0,2.9,0.0,5.0,6.0,0.0
-4.1,0.0,3.9,0,181,3.6,0.0,5.7,0.0,0.0,4.3,0.0,5.6,0.0,0.0
0.0,0.0,5.3,0,180,4.5,0.0,6.6,0.0,0.0,4.3,0.0,6.4,0.0,0.0
2.9,0.0,5.4,0,177,5.6,0.0,6.9,0.0,0.0,6.2,0.0,6.8,0.0,0.0
4.4,0.0,5.4,0,168,7.8,0.1,7.6,6.0,0.0,8.9,0.0,8.1,6.0,0.0
4.2,8.2,6.9,6,160,9.6,5.6,10.3,6.0,0.0,9.8,3.6,9.2,6.0,0.0
0.9,0.3,6.3,6,158,6.6,1.7,9.3,6.0,0.0,7.7,0.0,9.5,6.0,0.0
0.4,5.9,5.9,8,156,5.2,6.0,8.0,6.0,0.0,6.1,4.1,8.4,6.0,0.0
-2.3,5.3,5.0,7,159,4.8,2.4,8.0,6.0,0.0,5.4,3.7,8.0,6.0,0.0
-2.3,0.5,5.0,7,163,4.8,3.1,7.5,6.0,0.0,5.1,2.1,7.4,6.0,0.0
0.2,13.5,6.0,7,160,7.3,8.5,8.4,8.0,0.0,8.2,9.2,8.4,8.0,0.0
-5.1,24.9,4.1,7,170,1.2,17.3,6.3,8.0,0.0,1.4,32.7,6.5,8.0,0.0
-3.6,2.0,4.7,7,194,2.7,0.3,6.9,6.0,0.0,3.8,0.4,7.2,6.0,0.0
-1.8,0.3,5.0,7,185,3.6,0.5,6.6,6.0,0.0,5.0,0.7,6.9,6.0,0.0
0.5,0.0,4.3,0,180,5.6,0.0,6.8,0.0,0.0,6.4,0.0,6.8,0.0,0.0
6.4,0.0,5.2,0,180,7.4,0.0,8.4,6.0,0.0,10.8,0.0,8.3,6.0,0.0
5.4,2.1,6.4,6,180,10.5,1.3,9.4,8.0,0.0,12.2,0.8,9.8,6.0,0.0
1.5,1.5,6.6,8,175,7.7,13.4,9.3,6.0,0.0,9.7,3.9,9.5,6.0,0.0
-6.7,0.2,3.0,7,170,1.2,0.0,4.3,0.0,0.0,2.4,0.0,4.5,0.0,0.0
-2.7,0.8,4.6,7,168,6.1,0.0,6.2,0.0,0.0,6.2,0.0,5.7,6.0,0.0
-2.6,0.0,4.7,0,166,5.0,0.0,7.0,0.0,0.0,6.3,0.0,6.7,0.0,0.0
-0.4,0.0,4.1,0,163,6.6,0.0,6.0,0.0,0.0,7.4,0.0,5.8,0.0,0.0
1.7,0.2,5.4,7,158,7.0,0.0,6.6,0.0,0.0,7.9,0.0,6.7,0.0,0.0
1.9,3.7,5.9,6,154,7.4,0.5,8.0,6.0,0.0,8.0,1.1,9.1,6.0,0.0
-1.0,5.6,5.4,8,152,5.4,4.0,7.9,6.0,0.0,4.9,3.4,8.3,8.0,0.0
-1.2,17.1,5.5,7,154,6.1,3.2,7.8,6.0,0.0,6.0,5.3,8.2,6.0,0.0
5.4,0.0,6.4,0,168,9.6,0.0,9.5,0.0,0.0,10.9,0.0,10.4,0.0,0.0
4.0,1.9,5.2,8,157,10.1,2.7,8.7,6.0,0.0,10.9,0.7,9.1,6.0,0.0
4.9,0.0,4.5,0,150,8.7,0.0,8.0,0.0,0.0,10.6,0.0,7.8,0.0,0.0
5.7,0.0,6.2,0,143,11.2,0.8,9.3,6.0,0.0,12.1,0.2,9.0,6.0,0.0
3.1,0.8,7.1,6,141,9.2,1.4,9.5,6.0,0.0,8.5,2.4,9.6,6.0,0.0
3.1,0.1,7.6,6,139,8.4,0.0,10.5,6.0,0.0,9.3,0.1,10.7,6.0,0.0
8.4,0.0,9.1,0,132,11.0,0.0,11.1,0.0,0.0,11.4,0.0,11.4,0.0,0.0
11.0,0.0,9.7,0,121,13.0,0.0,11.0,0.0,0.0,14.6,0.0,12.3,0.0,0.0
13.7,0.0,7.1,0,113,14.4,0.0,11.2,0.0,0.0,16.9,0.0,12.2,0.0,0.0
15.3,0.0,7.7,0,110,16.2,0.0,11.9,0.0,0.0,18.8,0.0,12.5,0.0,0.0
4.2,3.3,8.2,6,108,10.7,6.8,12.0,6.0,0.0,10.5,3.3,11.7,6.0,0.0
6.1,0.0,9.0,0,100,9.8,0.0,11.2,0.0,0.0,10.3,0.0,11.1,0.0,0.0
11.4,0.0,9.0,0,97,13.1,0.0,12.3,0.0,0.0,13.8,0.0,11.7,0.0,0.0
10.7,0.0,8.3,0,95,15.2,0.0,13.3,0.0,0.0,17.2,0.0,13.9,0.0,0.0
11.2,0.1,9.0,6,93,16.5,0.0,13.3,6.0,0.0,18.0,0.0,13.5,6.0,0.0
10.9,0.0,8.4,6,87,16.4,0.0,13.3,0.0,0.0,16.6,0.0,11.6,0.0,0.0
10.8,0.0,8.9,0,80,15.8,0.0,14.3,0.0,0.0,15.9,0.0,14.0,0.0,0.0
8.9,10.6,9.2,8,76,14.6,1.3,14.0,6.0,0.0,15.6,0.0,13.0,0.0,0.0
9.7,0.0,9.6,0,72,13.7,7.4,14.3,6.0,0.0,15.1,2.6,14.3,6.0,0.0
11.8,0.0,6.9,0,66,13.3,0.6,10.5,6.0,0.0,15.3,3.5,11.3,6.0,0.0
9.9,0.1,9.0,6,60,14.0,0.3,14.2,6.0,0.0,14.4,6.9,14.4,6.0,0.0
9.0,4.7,8.9,6,0,13.0,2.3,13.9,6.0,0.0,14.7,0.0,14.4,6.0,0.0
11.0,0.0,8.6,0,0,14.8,0.0,12.1,0.0,0.0,17.8,0.0,12.2,0.0,0.0
12.8,0.4,10.0,6,0,15.8,0.0,12.5,0.0,0.0,18.5,0.6,13.5,6.0,0.0
11.0,5.4,10.6,6,0,16.0,3.0,15.7,6.0,0.0,17.4,0.9,16.0,6.0,0.0
12.4,0.0,10.1,0,0,16.7,0.0,14.8,0.0,0.0,18.4,0.0,14.7,0.0,0.0
14.4,0.0,10.7,0,0,18.0,0.0,14.2,0.0,0.0,20.0,0.0,13.7,0.0,0.0
15.0,0.0,11.0,0,0,18.4,0.0,15.7,0.0,0.0,20.5,0.0,15.5,0.0,0.0
11.4,0.0,10.7,0,0,18.5,0.0,13.1,0.0,0.0,16.4,13.1,15.8,8.0,0.0
9.8,0.0,7.4,0,0,12.8,0.0,9.5,0.0,0.0,14.4,0.0,12.3,0.0,0.0
12.1,0.0,5.7,0,0,14.5,0.0,9.2,0.0,0.0,16.5,0.0,10.6,0.0,0.0
15.2,0.0,6.7,0,0,16.3,0.0,11.8,0.0,0.0,17.8,0.0,12.2,0.0,0.0
15.4,0.0,7.8,0,0,18.3,0.0,11.9,0.0,0.0,19.2,0.0,12.7,0.0,0.0
13.4,39.7,9.9,8,0,19.5,8.3,15.3,6.0,0.0,19.3,49.7,14.7,8.0,0.0
5.0,20.1,8.9,8,0,12.6,9.6,13.4,6.0,0.0,12.4,8.1,14.2,6.0,0.0
2.2,15.9,7.0,8,0,9.6,3.9,10.0,6.0,0.0,10.3,4.8,10.3,6.0,0.0
0.8,5.8,6.4,8,2,8.5,3.9,9.0,6.0,0.0,8.4,4.3,9.1,8.0,0.0
4.7,10.0,6.5,6,0,12.1,1.9,9.7,6.0,0.0,12.4,2.6,10.3,6.0,0.0
1.8,4.3,6.8,8,0,9.7,0.9,10.3,6.0,0.0,9.2,4.5,10.3,6.0,0.0
5.4,0.0,8.3,0,0,12.4,0.0,11.1,0.0,0.0,13.2,0.0,11.2,0.0,0.0
9.6,0.0,8.3,0,0,14.0,0.0,12.2,0.0,0.0,15.0,0.0,12.2,0.0,0.0
11.0,0.1,10.6,6,0,16.6,0.0,13.3,0.0,0.0,18.6,0.1,14.0,6.0,0.0
12.3,0.0,9.0,0,0,17.8,0.0,14.4,6.0,0.0,18.0,0.8,15.3,6.0,0.0
6.2,0.0,9.3,6,0,12.5,0.1,12.5,6.0,0.0,12.9,0.3,14.0,6.0,0.0
6.5,9.3,8.3,6,0,13.8,9.5,11.2,6.0,0.0,14.0,5.6,11.6,6.0,0.0
1.6,6.3,6.8,8,0,9.6,5.5,9.9,6.0,0.0,10.1,6.0,9.8,6.0,0.0
3.6,21.3,6.8,6,0,11.8,12.4,9.5,6.0,0.0,11.9,17.9,9.9,6.0,0.0
3.2,0.9,7.5,6,0,10.3,0.2,11.5,6.0,0.0,10.2,0.2,11.4,6.0,0.0
8.0,0.0,7.8,0,0,12.8,0.0,11.8,0.0,0.0,13.9,0.0,11.7,0.0,0.0
14.1,0.0,10.4,0,0,17.1,0.0,13.9,0.0,0.0,17.6,0.0,14.1,0.0,0.0
16.4,0.0,10.2,0,0,19.9,0.0,16.0,0.0,0.0,21.1,0.0,14.4,0.0,0.0
15.3,0.0,11.8,0,0,20.6,0.0,17.5,0.0,0.0,19.9,0.0,18.2,0.0,0.0
15.7,2.0,13.7,6,0,21.0,1.8,18.6,6.0,0.0,22.7,0.6,17.3,6.0,0.0
7.5,2.3,11.1,6,0,15.1,0.5,14.8,6.0,0.0,15.3,2.6,15.7,6.0,0.0
4.7,1.2,8.1,8,0,12.3,0.5,10.7,6.0,0.0,13.8,0.0,11.5,6.0,0.0
10.3,0.0,8.3,0,0,14.5,0.0,11.3,0.0,0.0,15.1,0.0,10.8,0.0,0.0
16.8,0.0,9.9,0,0,19.6,0.0,14.8,0.0,0.0,21.2,0.0,15.5,0.0,0.0
19.4,0.0,14.1,0,0,21.7,0.0,19.2,0.0,0.0,23.6,0.0,19.8,0.0,0.0
18.2,0.0,12.3,0,0,22.2,0.0,17.9,0.0,0.0,23.5,0.0,18.1,6.0,0.0
14.4,0.0,14.8,0,0,19.4,0.0,17.9,0.0,0.0,21.1,0.0,17.3,0.0,0.0
18.8,0.0,14.3,0,0,22.7,0.0,18.0,0.0,0.0,23.6,12.1,18.3,6.0,0.0
14.1,0.2,14.7,6,0,20.4,2.3,17.3,6.0,0.0,20.9,0.8,18.3,6.0,0.0
8.0,1.2,11.2,6,0,16.8,0.9,14.8,6.0,0.0,17.8,0.4,15.2,6.0,0.0
4.6,0.0,6.7,0,0,12.4,0.0,10.5,0.0,0.0,13.8,0.0,10.1,0.0,0.0
6.6,0.0,5.7,0,0,11.9,0.0,8.1,0.0,0.0,13.4,0.0,8.6,0.0,0.0
13.3,0.0,6.5,0,0,16.0,0.0,10.3,0.0,0.0,16.8,0.0,10.5,0.0,0.0
17.7,0.0,8.6,0,0,20.0,0.0,12.8,0.0,0.0,19.8,0.0,13.1,0.0,0.0
19.8,0.0,10.5,0,0,22.1,0.0,14.9,0.0,0.0,21.8,0.0,15.4,0.0,0.0
20.6,0.0,10.4,0,0,22.5,0.0,14.8,0.0,0.0,22.9,0.0,15.4,0.0,0.0
17.5,11.7,11.4,6,0,24.3,18.3,15.6,6.0,0.0,24.2,14.7,14.5,6.0,0.0
9.0,6.4,11.5,6,0,16.3,0.2,16.1,6.0,0.0,15.9,4.4,17.0,6.0,0.0
6.3,2.1,9.4,6,0,14.1,0.0,13.1,6.0,0.0,14.0,0.4,14.2,6.0,0.0
4.2,13.0,8.2,8,0,12.1,1.8,12.4,6.0,0.0,12.9,3.5,11.8,6.0,0.0
3.6,2.5,7.4,8,0,12.3,0.0,9.9,0.0,0.0,13.0,0.0,9.9,0.0,0.0
4.9,0.0,6.5,0,0,11.6,0.0,9.1,0.0,0.0,13.6,0.0,8.7,0.0,0.0
7.6,0.0,6.2,0,0,13.1,0.0,9.4,0.0,0.0,15.4,0.0,9.3,0.0,0.0
6.4,0.0,6.6,6,0,13.2,0.0,8.6,6.0,0.0,14.4,0.0,8.9,6.0,0.0
7.9,0.0,8.4,0,0,14.4,0.0,10.8,0.0,0.0,16.2,0.0,11.6,0.0,0.0
13.7,5.1,10.6,6,0,21.0,1.4,13.5,6.0,0.0,20.8,1.1,13.6,6.0,0.0
13.9,11.8,12.9,6,0,19.2,6.9,17.0,6.0,0.0,20.0,9.4,17.8,6.0,0.0
12.2,1.2,13.8,6,0,18.5,1.3,18.5,6.0,0.0,19.2,0.8,19.3,6.0,0.0
10.8,5.5,11.3,6,0,17.1,6.2,16.4,6.0,0.0,18.7,0.3,17.9,6.0,0.0
9.2,2.0,10.7,6,0,16.4,0.0,13.5,6.0,0.0,17.2,0.4,13.3,6.0,0.0
11.0,0.0,10.5,0,0,18.1,0.0,14.0,6.0,0.0,19.0,0.0,13.9,6.0,0.0
11.8,9.8,11.1,6,0,17.6,11.9,15.6,6.0,0.0,17.8,14.6,17.2,6.0,0.0
5.2,9.9,9.1,6,0,11.6,8.5,13.6,6.0,0.0,12.4,3.7,14.3,6.0,0.0
5.0,26.2,8.6,6,0,13.3,3.2,12.7,6.0,0.0,13.8,3.8,13.4,6.0,0.0
7.5,16.3,10.2,6,0,15.0,1.7,14.1,6.0,0.0,14.7,7.5,15.3,6.0,0.0
5.8,10.3,9.2,6,0,11.7,2.2,13.1,6.0,0.0,13.2,3.9,13.0,6.0,0.0
4.2,6.7,8.4,6,0,10.1,3.2,11.2,6.0,0.0,11.6,0.5,11.4,6.0,0.0
4.0,14.9,8.0,8,0,12.7,0.4,10.5,6.0,0.0,12.4,1.5,11.0,6.0,0.0
5.0,32.2,8.8,6,0,12.7,7.8,13.6,6.0,0.0,13.0,2.1,13.8,6.0,0.0
3.7,5.7,8.0,6,0,11.1,1.9,11.5,6.0,0.0,12.2,0.2,11.1,6.0,0.0
4.8,1.0,8.6,6,0,12.6,1.8,11.8,6.0,0.0,13.0,0.5,11.4,6.0,0.0
6.5,0.0,9.7,0,0,13.7,0.0,12.3,0.0,0.0,13.6,0.0,11.4,0.0,0.0
7.5,0.0,10.1,0,0,14.1,0.0,12.4,0.0,0.0,15.0,0.0,11.9,6.0,0.0
5.8,4.9,8.3,6,0,14.3,0.0,12.0,6.0,0.0,15.4,0.6,12.1,6.0,0.0
6.1,0.0,9.3,0,0,15.0,0.0,11.8,0.0,0.0,14.1,0.0,11.4,6.0,0.0
7.4,0.0,10.1,0,0,15.2,0.0,13.6,0.0,0.0,15.5,0.0,12.6,0.0,0.0
9.7,0.0,9.9,0,0,14.5,0.0,12.4,0.0,0.0,15.5,0.0,12.3,0.0,0.0
12.2,1.2,11.1,6,0,18.6,1.7,14.7,6.0,0.0,18.3,4.4,15.1,6.0,0.0
13.4,25.4,13.6,6,0,19.3,0.5,17.4,6.0,0.0,18.8,1.6,17.9,6.0,0.0
11.9,1.4,11.6,6,0,17.4,0.9,15.1,6.0,0.0,18.4,3.2,16.0,6.0,0.0
9.1,21.6,11.3,6,0,15.6,8.5,16.2,6.0,0.0,16.8,5.2,16.3,6.0,0.0
10.7,21.3,11.7,6,0,18.0,13.4,16.1,6.0,0.0,18.4,19.4,16.5,6.0,0.0
8.2,20.2,11.0,6,0,15.5,6.6,16.0,6.0,0.0,15.2,15.9,17.0,6.0,0.0
7.1,5.6,9.9,8,0,14.6,3.1,13.6,6.0,0.0,14.8,16.5,15.4,6.0,0.0
7.6,13.8,10.3,6,0,15.3,13.8,14.8,6.0,0.0,15.1,16.4,14.7,6.0,0.0
10.1,0.0,10.5,0,0,15.3,0.0,14.7,6.0,0.0,16.4,0.0,14.9,0.0,0.0
13.6,0.0,11.4,0,0,17.8,0.0,15.4,0.0,0.0,19.1,0.0,15.8,0.0,0.0
13.4,0.1,11.6,6,0,18.6,0.9,16.0,6.0,0.0,18.9,0.1,16.5,6.0,0.0
9.6,3.3,10.6,6,0,16.9,4.9,15.2,6.0,0.0,16.2,2.4,15.5,6.0,0.0
9.0,2.6,11.0,6,0,16.4,0.1,16.1,6.0,0.0,16.0,0.3,16.0,6.0,0.0
10.2,12.8,11.9,6,0,16.8,1.5,16.3,6.0,0.0,17.3,6.0,17.0,6.0,0.0
9.5,9.9,11.6,6,0,15.3,18.1,16.4,6.0,0.0,16.1,7.1,17.2,6.0,0.0
8.7,3.2,11.0,6,0,15.9,11.9,15.8,6.0,0.0,16.3,2.4,16.4,6.0,0.0
9.8,5.1,12.0,6,0,16.6,15.0,16.8,6.0,0.0,16.3,5.1,17.3,6.0,0.0
10.8,0.0,11.6,0,0,16.4,0.0,15.4,0.0,0.0,17.2,0.0,16.2,0.0,0.0
13.9,0.0,12.3,0,0,17.6,0.0,16.2,6.0,0.0,19.2,0.0,16.8,6.0,0.0
14.0,0.0,12.5,0,0,18.1,0.0,15.7,0.0,0.0,18.8,0.0,15.9,0.0,0.0
15.8,0.0,10.7,0,0,18.4,0.0,16.2,0.0,0.0,20.0,0.0,15.8,0.0,0.0
16.2,0.0,9.5,0,0,18.6,0.0,16.2,0.0,0.0,20.4,0.0,15.1,0.0,0.0
17.5,0.0,10.4,0,0,20.1,0.0,15.9,0.0,0.0,21.4,0.0,15.5,0.0,0.0
17.8,0.0,12.8,0,0,21.8,0.0,18.5,0.0,0.0,22.9,0.0,18.6,0.0,0.0
15.4,0.0,13.7,0,0,19.2,0.0,17.7,0.0,0.0,21.0,0.0,18.1,0.0,0.0
16.6,0.2,14.8,6,0,21.4,0.2,18.1,6.0,0.0,23.8,0.5,17.9,6.0,0.0
15.3,0.8,13.0,6,0,18.8,0.0,18.0,6.0,0.0,18.7,2.2,19.0,6.0,0.0
20.0,0.0,12.5,0,0,21.5,0.0,17.6,6.0,0.0,22.8,0.0,18.6,6.0,0.0
21.3,0.0,11.2,0,0,21.6,0.0,18.3,0.0,0.0,24.1,0.0,18.5,6.0,0.0
15.1,17.8,13.1,6,0,22.4,13.3,18.8,6.0,0.0,22.8,8.9,17.5,6.0,0.0
10.3,0.0,12.0,0,0,16.5,0.0,15.1,0.0,0.0,17.7,0.0,15.2,0.0,0.0
11.8,0.0,11.7,0,0,15.9,0.0,14.1,0.0,0.0,17.4,0.0,14.7,0.0,0.0
12.7,0.0,11.1,0,0,16.9,0.0,14.2,0.0,0.0,19.2,0.0,15.2,0.0,0.0
8.8,0.0,8.9,0,0,14.8,0.0,13.2,0.0,0.0,17.6,0.0,12.1,0.0,0.0
11.2,0.0,7.7,0,0,14.8,0.0,11.4,0.0,0.0,16.9,0.0,11.7,0.0,0.0
12.7,9.4,7.6,6,0,17.2,22.1,12.3,6.0,0.0,17.5,9.8,13.1,6.0,0.0
8.6,4.0,10.5,6,0,13.6,0.2,14.6,6.0,0.0,15.9,0.1,16.4,6.0,0.0
10.3,0.0,10.1,0,0,14.3,0.0,13.2,0.0,0.0,16.1,0.0,13.7,0.0,0.0
12.1,0.4,9.5,6,0,16.3,0.0,14.4,0.0,0.0,17.8,0.0,13.7,6.0,0.0
