DATE, MESS_DATUM, QUALITAETS_NIVEAU, LUFTTEMPERATUR,DAMPFDRUCK,BEDECKUNGSGRAD,LUFTDRUCK_STATIONSHOEHE,REL_FEUCHTE, WINDGESCHWINDIGKEIT, LUFTTEMPERATUR_MAXIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMP_AM_ERDB_MINIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSHOEHE_IND,SONNENSCHEINDAUER, SCHNEEHOEHE
15.06.1998,19980615,  10,   12.2,  12.4,   6.0,    -999,   86.00,-999,   19.5,    5.6,    2.1,-999,   6.0,   6,     -999,   0
16.06.1998,19980616,  10,   14.2,  11.0,   5.3,    -999,   67.00,-999,   18.7,    9.9,    5.7,-999,   7.5,   6,     -999,   0
17.06.1998,19980617,  10,   11.4,  11.9,   7.0,    -999,   86.00,-999,   18.0,   10.2,    8.4,-999,   6.3,   6,     -999,   0
18.06.1998,19980618,  10,   11.8,  12.5,   7.3,    -999,   88.00,-999,   16.0,    6.8,    3.9,-999,  10.4,   6,     -999,   0
19.06.1998,19980619,  10,   14.4,  14.6,   6.7,    -999,   88.00,-999,   20.1,   10.5,    7.9,-999,   0.7,   6,     -999,   0
20.06.1998,19980620,  10,   18.4,  16.4,   3.3,    -999,   77.00,-999,   25.5,   13.4,   12.6,-999,   0.0,   0,     -999,   0
21.06.1998,19980621,  10,   21.9,  18.5,   1.0,    -999,   71.00,-999,   28.9,   10.8,    8.3,-999,   0.0,   6,     -999,   0
22.06.1998,19980622,  10,   19.1,  14.6,   4.7,    -999,   62.00,-999,   26.2,   14.1,   10.2,-999,   0.0,   0,     -999,   0
23.06.1998,19980623,  10,   15.9,  12.2,   3.0,    -999,   66.00,-999,   21.6,    8.2,    4.4,-999,   0.4,   6,     -999,   0
24.06.1998,19980624,  10,   16.2,  14.7,   7.7,    -999,   78.00,-999,   21.0,   12.4,    9.3,-999,   0.0,   0,     -999,   0
25.06.1998,19980625,  10,   19.4,  16.6,   2.7,    -999,   73.00,-999,   27.1,    9.3,    6.4,-999,   0.3,   6,     -999,   0
26.06.1998,19980626,  10,   19.8,  18.0,   6.0,    -999,   76.00,-999,   25.9,   15.2,   11.2,-999,   6.8,   6,     -999,   0
27.06.1998,19980627,  10,   19.2,  18.9,   7.0,    -999,   83.00,-999,   24.3,   14.9,   12.0,-999,  26.7,   6,     -999,   0
28.06.1998,19980628,  10,   17.1,  15.5,   6.3,    -999,   76.00,-999,   22.3,   14.6,   12.4,-999,   0.9,   6,     -999,   0
29.06.1998,19980629,  10,   16.7,  13.1,   3.0,    -999,   67.00,-999,   23.2,   11.6,    8.4,-999,   0.0,   0,     -999,   0
30.06.1998,19980630,  10,   18.0,  14.8,   5.3,    -999,   71.00,-999,   24.7,   10.6,    7.0,-999,   2.5,   6,     -999,   0
01.07.1998,19980701,  10,   17.0,  15.4,   7.3,    -999,   77.00,-999,   22.5,   12.8,   10.6,-999,   1.2,   6,     -999,   0
02.07.1998,19980702,  10,   15.5,  12.8,   7.3,    -999,   72.00,-999,   21.7,   12.1,    9.4,-999,   0.0,   0,     -999,   0
03.07.1998,19980703,  10,   16.4,  14.9,   5.7,    -999,   80.00,-999,   21.5,   10.3,    6.8,-999,   0.0,   0,     -999,   0
04.07.1998,19980704,  10,   14.0,  11.5,   8.0,    -999,   72.00,-999,   17.1,   10.4,    6.5,-999,   2.3,   6,     -999,   0
05.07.1998,19980705,  10,   14.4,  13.8,   7.3,    -999,   84.00,-999,   15.9,   12.5,   11.2,-999,   2.7,   6,     -999,   0
06.07.1998,19980706,  10,   16.6,  14.4,   7.7,    -999,   75.00,-999,   20.5,   14.3,   10.0,-999,   0.3,   6,     -999,   0
07.07.1998,19980707,  10,   13.3,  12.8,   7.3,    -999,   79.00,-999,   19.0,   10.4,   11.9,-999,   0.7,   6,     -999,   0
08.07.1998,19980708,  10,   11.8,  10.2,   7.3,    -999,   74.00,-999,   15.8,    8.8,    7.0,-999,   2.7,   6,     -999,   0
09.07.1998,19980709,  10,   14.0,  12.4,   8.0,    -999,   77.00,-999,   18.2,   10.0,    6.9,-999,   2.7,   6,     -999,   0
10.07.1998,19980710,  10,   16.1,  14.8,   7.0,    -999,   81.00,-999,   20.0,   12.6,   10.5,-999,   0.3,   6,     -999,   0
11.07.1998,19980711,  10,   17.4,  13.7,   6.7,    -999,   68.00,-999,   21.0,   14.3,   10.9,-999,   3.5,   6,     -999,   0
12.07.1998,19980712,  10,   15.3,  14.7,   6.3,    -999,   84.00,-999,   19.5,   13.0,   12.0,-999,   0.3,   6,     -999,   0
13.07.1998,19980713,  10,   19.7,  14.4,   4.7,    -999,   62.00,-999,   28.0,   11.0,    8.0,-999,  10.3,   6,     -999,   0
14.07.1998,19980714,  10,   13.2,  10.2,   3.3,    -999,   66.00,-999,   20.5,   10.4,    9.6,-999,   0.0,   0,     -999,   0
15.07.1998,19980715,  10,   14.6,  10.7,   4.0,    -999,   64.00,-999,   20.3,    5.5,    2.5,-999,   0.0,   0,     -999,   0
16.07.1998,19980716,  10,   13.6,  12.6,   7.7,    -999,   79.00,-999,   18.5,    9.5,    6.0,-999,   2.2,   6,     -999,   0
17.07.1998,19980717,  10,   16.3,  15.3,   5.7,    -999,   82.00,-999,   21.0,   12.0,   11.0,-999,   2.4,   6,     -999,   0
18.07.1998,19980718,  10,   18.0,  16.0,   7.3,    -999,   76.00,-999,   23.5,   13.5,   10.0,-999,   3.7,   6,     -999,   0
19.07.1998,19980719,  10,   18.9,  15.9,   4.0,    -999,   71.00,-999,   25.5,   13.2,    9.6,-999,   0.0,   0,     -999,   0
20.07.1998,19980720,  10,   22.1,  18.6,   1.3,    -999,   70.00,-999,   31.0,   12.0,    9.4,-999,   0.0,   0,     -999,   0
21.07.1998,19980721,  10,   25.8,  17.6,   2.3,    -999,   57.00,-999,   33.5,   13.0,   10.0,-999,   5.8,   6,     -999,   0
22.07.1998,19980722,  10,   21.5,  19.4,   6.3,    -999,   76.00,-999,   25.6,   17.5,   12.8,-999,   0.0,   0,     -999,   0
23.07.1998,19980723,  10,   21.1,  18.7,   5.0,    -999,   73.00,-999,   28.5,   15.0,   12.0,-999,   5.8,   6,     -999,   0
24.07.1998,19980724,  10,   18.2,  16.1,   4.7,    -999,   76.00,-999,   25.6,   15.6,   13.0,-999,   0.2,   6,     -999,   0
25.07.1998,19980725,  10,   17.6,  17.5,   7.7,    -999,   87.00,-999,   22.8,   12.4,    9.5,-999,   1.6,   6,     -999,   0
26.07.1998,19980726,  10,   18.5,  15.9,   4.0,    -999,   75.00,-999,   26.0,   12.9,    9.5,-999,   0.0,   0,     -999,   0
27.07.1998,19980727,  10,   18.6,  17.6,   7.3,    -999,   81.00,-999,   23.7,   11.0,    8.7,-999,   2.1,   6,     -999,   0
28.07.1998,19980728,  10,   17.8,  15.5,   5.3,    -999,   74.00,-999,   22.2,   15.5,   14.8,-999,   0.1,   6,     -999,   0
29.07.1998,19980729,  10,   16.6,  16.1,   8.0,    -999,   86.00,-999,   19.5,   13.7,   12.5,-999,   5.5,   6,     -999,   0
30.07.1998,19980730,  10,   18.1,  17.3,   6.3,    -999,   81.00,-999,   23.0,   15.4,   14.4,-999,   0.7,   6,     -999,   0
31.07.1998,19980731,  10,   17.2,  13.6,   4.7,    -999,   68.00,-999,   22.7,   13.0,   10.9,-999,   0.0,   0,     -999,   0
01.08.1998,19980801,  10,   18.7,  15.4,   5.3,    -999,   74.00,-999,   26.0,    8.9,    6.0,-999,   5.3,   6,     -999,   0
02.08.1998,19980802,  10,   21.6,  19.5,   5.0,    -999,   76.00,-999,   26.6,   15.1,   12.6,-999,   0.0,   0,     -999,   0
03.08.1998,19980803,  10,   18.5,  16.8,   5.7,    -999,   77.00,-999,   22.7,   15.8,   12.9,-999,   0.1,   6,     -999,   0
04.08.1998,19980804,  10,   20.6,  16.3,   4.3,    -999,   68.00,-999,   25.6,   12.9,    9.6,-999,   1.7,   6,     -999,   0
05.08.1998,19980805,  10,   16.1,  13.1,   3.0,    -999,   70.00,-999,   23.0,   12.7,   12.4,-999,   0.0,   0,     -999,   0
06.08.1998,19980806,  10,   16.2,  12.5,   0.3,    -999,   69.00,-999,   25.3,    7.4,    4.9,-999,   0.0,   0,     -999,   0
07.08.1998,19980807,  10,   19.2,  14.0,   2.0,    -999,   64.00,-999,   28.5,    8.2,    5.6,-999,   0.0,   0,     -999,   0
08.08.1998,19980808,  10,   20.4,  15.3,   1.0,    -999,   65.00,-999,   30.6,    9.7,    6.8,-999,   0.0,   0,     -999,   0
09.08.1998,19980809,  10,   22.9,  14.1,   2.0,    -999,   53.00,-999,   32.2,    9.9,    7.5,-999,   0.0,   0,     -999,   0
10.08.1998,19980810,  10,   19.4,  12.7,   0.0,    -999,   56.00,-999,   29.6,   10.1,    7.1,-999,   0.0,   0,     -999,   0
11.08.1998,19980811,  10,   24.0,  14.9,   1.0,    -999,   53.00,-999,   32.0,   10.6,    8.0,-999,   0.0,   0,     -999,   0
12.08.1998,19980812,  10,   22.6,  17.8,   5.0,    -999,   67.00,-999,   33.5,   13.4,    9.7,-999,   8.7,   6,     -999,   0
13.08.1998,19980813,  10,   17.1,  18.0,   6.7,    -999,   88.00,-999,   23.2,   14.3,   11.2,-999,  11.6,   6,     -999,   0
14.08.1998,19980814,  10,   15.0,  12.3,   3.3,    -999,   72.00,-999,   23.1,   11.6,    8.9,-999,   0.0,   0,     -999,   0
15.08.1998,19980815,  10,   17.6,  13.5,   0.3,    -999,   70.00,-999,   26.9,    7.9,    4.9,-999,   0.0,   0,     -999,   0
16.08.1998,19980816,  10,   19.7,  16.1,   2.7,    -999,   70.00,-999,   29.5,   11.4,    8.2,-999,   0.0,   0,     -999,   0
17.08.1998,19980817,  10,   20.3,  14.6,   2.0,    -999,   63.00,-999,   30.4,   13.0,    9.5,-999,   0.0,   0,     -999,   0
18.08.1998,19980818,  10,   21.1,  14.2,   4.0,    -999,   61.00,-999,   27.7,   10.7,    6.5,-999,   0.0,   6,     -999,   0
19.08.1998,19980819,  10,   18.0,  14.1,   2.0,    -999,   68.00,-999,   26.0,   13.8,   11.9,-999,   0.0,   0,     -999,   0
20.08.1998,19980820,  10,   19.5,  14.6,   4.0,    -999,   66.00,-999,   26.5,   10.4,    7.0,-999,   0.0,   0,     -999,   0
21.08.1998,19980821,  10,   16.7,  14.2,   7.0,    -999,   73.00,-999,   21.6,   12.3,    8.2,-999,   2.1,   6,     -999,   0
22.08.1998,19980822,  10,   13.6,  11.7,   7.7,    -999,   75.00,-999,   19.4,   11.3,   10.0,-999,   2.9,   6,     -999,   0
23.08.1998,19980823,  10,   13.3,  10.6,   7.0,    -999,   70.00,-999,   18.6,   10.5,    7.5,-999,   5.8,   6,     -999,   0
24.08.1998,19980824,  10,   14.0,  14.0,   7.7,    -999,   85.00,-999,   18.4,   12.1,    9.8,-999,   5.0,   6,     -999,   0
25.08.1998,19980825,  10,   11.5,  10.0,   3.7,    -999,   73.00,-999,   18.5,    8.7,    8.0,-999,   0.0,   0,     -999,   0
26.08.1998,19980826,  10,   15.7,  11.0,   4.0,    -999,   65.00,-999,   21.0,    6.1,    3.1,-999,   0.1,   6,     -999,   0
27.08.1998,19980827,  10,   11.1,   9.0,   6.7,    -999,   66.00,-999,   18.4,    8.3,   10.9,-999,   0.0,   0,     -999,   0
28.08.1998,19980828,  10,   11.7,   8.7,   7.3,    -999,   65.00,-999,   16.3,    3.8,    0.1,-999,   0.0,   0,     -999,   0
29.08.1998,19980829,  10,   10.9,  10.5,   7.7,    -999,   80.00,-999,   14.9,    7.7,    3.9,-999,   0.0,   0,     -999,   0
30.08.1998,19980830,  10,   11.0,  10.2,   4.0,    -999,   78.00,-999,   17.9,    6.0,    3.0,-999,   0.0,   0,     -999,   0
31.08.1998,19980831,  10,   10.5,  10.3,   4.3,    -999,   77.00,-999,   18.8,    7.1,    6.1,-999,   1.0,   6,     -999,   0
01.09.1998,19980901,  10,   13.8,  11.0,   4.0,    -999,   75.00,-999,   21.2,    2.5,   -0.6,-999,   0.0,   0,     -999,   0
02.09.1998,19980902,  10,   16.8,  14.0,   5.7,    -999,   72.00,-999,   21.3,   12.3,    8.7,-999,   1.4,   6,     -999,   0
03.09.1998,19980903,  10,   16.1,  16.2,   8.0,    -999,   86.00,-999,   19.8,   14.1,   13.3,-999,  26.3,   6,     -999,   0
04.09.1998,19980904,  10,   17.0,  16.0,   4.7,    -999,   81.00,-999,   23.0,   12.9,   10.9,-999,   0.1,   6,     -999,   0
05.09.1998,19980905,  10,   14.0,  14.6,   8.0,    -999,   90.00,-999,   16.4,   12.8,   10.6,-999,  13.7,   6,     -999,   0
06.09.1998,19980906,  10,   14.4,  14.9,   8.0,    -999,   89.00,-999,   18.3,   12.9,   11.4,-999,   2.4,   6,     -999,   0
07.09.1998,19980907,  10,   14.1,  13.4,   5.3,    -999,   82.00,-999,   21.4,   10.4,    7.4,-999,   0.0,   0,     -999,   0
08.09.1998,19980908,  10,   15.7,  15.5,   7.7,    -999,   87.00,-999,   17.5,   11.3,    8.9,-999,   0.3,   6,     -999,   0
09.09.1998,19980909,  10,   18.3,  14.8,   3.0,    -999,   73.00,-999,   22.9,   13.4,   12.0,-999,   0.0,   0,     -999,   0
10.09.1998,19980910,  10,   19.8,  17.1,   6.0,    -999,   72.00,-999,   26.5,   16.6,   14.2,-999,   7.7,   6,     -999,   0
11.09.1998,19980911,  10,   14.4,  15.4,   8.0,    -999,   93.00,-999,   17.4,   13.7,   13.9,-999,  14.0,   6,     -999,   0
12.09.1998,19980912,  10,   11.5,  12.6,   8.0,    -999,   89.00,-999,   13.8,   10.0,   12.2,-999,  10.4,   6,     -999,   0
13.09.1998,19980913,  10,    8.0,   9.8,   4.7,    -999,   86.00,-999,   13.4,    5.1,    8.0,-999,   3.1,   6,     -999,   0
14.09.1998,19980914,  10,    8.6,   9.4,   7.7,    -999,   84.00,-999,   10.3,    5.0,    2.0,-999,   9.6,   6,     -999,   0
15.09.1998,19980915,  10,   10.2,  10.6,   8.0,    -999,   86.00,-999,   10.6,    8.6,    6.5,-999,  21.8,   6,     -999,   0
16.09.1998,19980916,  10,   11.8,  11.7,   7.7,    -999,   82.00,-999,   16.2,    9.8,    8.5,-999,   4.0,   6,     -999,   0
17.09.1998,19980917,  10,    9.7,  10.6,   8.0,    -999,   89.00,-999,   10.9,    8.9,    4.9,-999,  14.2,   6,     -999,   0
18.09.1998,19980918,  10,   10.8,  12.0,   7.7,    -999,   91.00,-999,   13.1,    9.8,    6.5,-999,   4.3,   6,     -999,   0
19.09.1998,19980919,  10,   11.0,  11.2,   7.7,    -999,   85.00,-999,   16.2,    7.9,    6.7,-999,   0.0,   0,     -999,   0
20.09.1998,19980920,  10,   10.1,  10.1,   4.0,    -999,   80.00,-999,   17.3,    7.5,    5.4,-999,   0.0,   0,     -999,   0
21.09.1998,19980921,  10,   12.3,  11.3,   6.3,    -999,   81.00,-999,   17.1,    4.4,    1.3,-999,   0.0,   0,     -999,   0
22.09.1998,19980922,  10,   10.5,  10.7,   3.0,    -999,   81.00,-999,   16.5,    8.1,    5.5,-999,   0.0,   0,     -999,   0
23.09.1998,19980923,  10,    9.0,   9.3,   2.3,    -999,   81.00,-999,   18.1,    2.5,   -0.4,-999,   0.0,   0,     -999,   0
24.09.1998,19980924,  10,    9.6,  10.9,   4.3,    -999,   86.00,-999,   18.0,    1.6,   -0.2,-999,   0.0,   0,     -999,   0
25.09.1998,19980925,  10,    8.6,  11.0,   8.0,    -999,   94.00,-999,   15.0,    4.7,    2.1,-999,   0.0,   0,     -999,   0
26.09.1998,19980926,  10,   12.7,  13.1,   6.3,    -999,   88.00,-999,   19.1,    5.5,    3.6,-999,   0.4,   6,     -999,   0
27.09.1998,19980927,  10,   14.2,  13.7,   5.0,    -999,   84.00,-999,   20.1,    7.8,    5.6,-999,   3.3,   6,     -999,   0
28.09.1998,19980928,  10,   12.2,  13.1,   5.3,    -999,   88.00,-999,   16.5,   10.1,   10.0,-999,   0.1,   6,     -999,   0
29.09.1998,19980929,  10,   12.1,  12.9,   6.0,    -999,   88.00,-999,   16.9,    7.9,    6.3,-999,   1.5,   6,     -999,   0
30.09.1998,19980930,  10,   13.0,  13.0,   7.7,    -999,   88.00,-999,   18.1,    7.3,    4.9,-999,   0.0,   0,     -999,   0
01.10.1998,19981001,  10,   11.1,  12.7,   8.0,    -999,   95.00,-999,   13.4,   10.7,   10.3,-999,  12.5,   6,     -999,   0
02.10.1998,19981002,  10,    8.3,  10.3,   8.0,    -999,   92.00,-999,   11.2,    7.2,    7.7,-999,   2.8,   6,     -999,   0
03.10.1998,19981003,  10,    8.9,  10.0,   6.7,    -999,   87.00,-999,   12.0,    6.9,    6.6,-999,   0.2,   6,     -999,   0
04.10.1998,19981004,  10,    9.4,  10.8,   7.7,    -999,   91.00,-999,   12.9,    8.0,    5.1,-999,   5.4,   6,     -999,   0
05.10.1998,19981005,  10,    8.2,   9.9,   7.7,    -999,   90.00,-999,    9.5,    7.3,    5.7,-999,   0.1,   6,     -999,   0
06.10.1998,19981006,  10,    9.1,  10.5,   8.0,    -999,   92.00,-999,    9.9,    7.8,    6.5,-999,   0.0,   0,     -999,   0
07.10.1998,19981007,  10,    9.4,  11.1,   8.0,    -999,   95.00,-999,   10.4,    8.0,    7.2,-999,   4.8,   6,     -999,   0
08.10.1998,19981008,  10,   10.5,  11.2,   7.0,    -999,   89.00,-999,   13.4,    7.9,    5.1,-999,   0.4,   6,     -999,   0
09.10.1998,19981009,  10,    9.4,  11.5,   5.7,    -999,   93.00,-999,   14.1,    7.1,    9.7,-999,   0.0,   6,     -999,   0
10.10.1998,19981010,  10,   11.3,  10.5,   7.3,    -999,   78.00,-999,   14.9,    7.1,    2.9,-999,   3.8,   6,     -999,   0
11.10.1998,19981011,  10,    9.8,  10.6,   8.0,    -999,   88.00,-999,   11.7,    8.9,    8.1,-999,   1.7,   6,     -999,   0
12.10.1998,19981012,  10,    8.8,  10.0,   6.7,    -999,   85.00,-999,   12.1,    7.2,    8.5,-999,   2.4,   6,     -999,   0
13.10.1998,19981013,  10,    7.1,   8.8,   6.0,    -999,   85.00,-999,   12.4,    4.4,    3.6,-999,   0.5,   6,     -999,   0
14.10.1998,19981014,  10,   10.2,  11.1,   8.0,    -999,   91.00,-999,   12.1,    4.0,    0.6,-999,   1.6,   6,     -999,   0
15.10.1998,19981015,  10,   10.8,  12.8,   6.7,    -999,   94.00,-999,   14.1,    8.8,   10.9,-999,   1.0,   6,     -999,   0
16.10.1998,19981016,  10,    8.7,  11.3,   7.3,    -999,   96.00,-999,   13.6,    6.7,    5.5,-999,   0.2,   6,     -999,   0
17.10.1998,19981017,  10,   14.5,  12.7,   4.0,    -999,   80.00,-999,   17.6,    5.3,    3.1,-999,   3.2,   6,     -999,   0
18.10.1998,19981018,  10,    7.4,   8.7,   4.3,    -999,   82.00,-999,   15.8,    4.4,    4.4,-999,   0.0,   0,     -999,   0
19.10.1998,19981019,  10,    6.3,   8.9,   6.7,    -999,   93.00,-999,    9.8,    1.4,   -1.4,-999,   0.2,   6,     -999,   0
20.10.1998,19981020,  10,    5.0,   7.5,   5.7,    -999,   83.00,-999,   10.3,    2.3,   -2.0,-999,   1.3,   6,     -999,   0
21.10.1998,19981021,  10,    8.8,   7.8,   6.7,    -999,   73.00,-999,   10.6,    2.0,   -1.6,-999,   0.0,   6,     -999,   0
22.10.1998,19981022,  10,   12.2,   9.4,   5.3,    -999,   66.00,-999,   16.0,    6.4,    2.8,-999,   0.0,   6,     -999,   0
23.10.1998,19981023,  10,   13.0,  10.1,   5.3,    -999,   71.00,-999,   15.8,    7.9,    4.1,-999,   8.2,   6,     -999,   0
24.10.1998,19981024,  10,   10.6,  10.2,   7.0,    -999,   77.00,-999,   14.3,    8.0,    9.4,-999,   9.1,   6,     -999,   0
25.10.1998,19981025,  10,    9.6,   9.6,   5.0,    -999,   76.00,-999,   13.9,    6.9,    4.0,-999,   1.4,   6,     -999,   0
26.10.1998,19981026,  10,    6.4,   7.5,   4.7,    -999,   78.00,-999,   11.0,    4.7,    1.3,-999,   4.2,   6,     -999,   0
27.10.1998,19981027,  10,    7.2,   8.3,   6.3,    -999,   86.00,-999,    9.1,    4.8,    0.5,-999,   2.8,   6,     -999,   0
28.10.1998,19981028,  10,   12.0,  11.7,   8.0,    -999,   84.00,-999,   15.9,    8.8,    6.7,-999,  35.2,   6,     -999,   0
29.10.1998,19981029,  10,    6.2,   8.8,   8.0,    -999,   90.00,-999,   12.7,    5.2,    5.2,-999,  14.4,   6,     -999,   0
30.10.1998,19981030,  10,    4.6,   7.5,   7.7,    -999,   87.00,-999,    7.1,    2.4,    1.1,-999,   6.9,   6,     -999,   0
31.10.1998,19981031,  10,    6.0,   7.9,   7.3,    -999,   86.00,-999,    7.3,    3.4,    1.2,-999,  17.1,   6,     -999,   0
01.11.1998,19981101,  10,    5.7,   7.9,   6.3,    -999,   82.00,-999,   11.5,    4.0,    2.5,-999,   2.5,   6,     -999,   0
02.11.1998,19981102,  10,    3.2,   6.7,   6.3,    -999,   84.00,-999,    7.6,    1.5,   -0.9,-999,   1.4,   6,     -999,   0
03.11.1998,19981103,  10,    7.0,   8.4,   8.0,    -999,   83.00,-999,    9.2,    1.7,   -1.5,-999,  13.5,   6,     -999,   0
04.11.1998,19981104,  10,    6.2,   8.3,   8.0,    -999,   88.00,-999,    6.5,    5.4,    4.4,-999,   5.4,   6,     -999,   0
05.11.1998,19981105,  10,    3.2,   5.9,   4.0,    -999,   74.00,-999,    7.6,    1.1,   -0.1,-999,   0.0,   0,     -999,   0
06.11.1998,19981106,  10,    4.8,   6.5,   5.3,    -999,   75.00,-999,    7.5,    0.4,   -4.0,-999,   0.0,   0,     -999,   0
07.11.1998,19981107,  10,    3.0,   6.9,   6.3,    -999,   86.00,-999,    8.2,   -0.5,    1.0,-999,   0.0,   0,     -999,   0
08.11.1998,19981108,  10,    2.6,   6.3,   7.0,    -999,   87.00,-999,    7.5,   -3.2,   -4.0,-999,   6.1,   6,     -999,   0
09.11.1998,19981109,  10,    7.7,   9.5,   8.0,    -999,   93.00,-999,    9.5,    3.1,    0.9,-999,  11.7,   6,     -999,   0
10.11.1998,19981110,  10,    9.6,  11.3,   6.7,    -999,   93.00,-999,   10.6,    9.0,    5.5,-999,   4.2,   6,     -999,   0
11.11.1998,19981111,  10,    4.3,   7.2,   4.3,    -999,   84.00,-999,    9.3,    2.2,    2.4,-999,   0.3,   6,     -999,   0
12.11.1998,19981112,  10,    1.1,   6.0,   5.7,    -999,   86.00,-999,    6.9,   -1.9,   -1.0,-999,   0.0,   0,     -999,   0
13.11.1998,19981113,  10,    2.6,   6.6,   7.7,    -999,   90.00,-999,    3.9,   -1.6,   -4.3,-999,   0.0,   0,     -999,   0
14.11.1998,19981114,  10,    1.7,   6.1,   5.7,    -999,   92.00,-999,    4.0,   -2.5,   -5.5,-999,   2.5,   8,     -999,   0
15.11.1998,19981115,  10,    2.9,   7.1,   8.0,    -999,   94.00,-999,    4.0,    2.0,    0.0,-999,   2.0,   6,     -999,   0
16.11.1998,19981116,  10,    2.0,   6.7,   8.0,    -999,   95.00,-999,    4.1,    1.2,    1.0,-999,   6.7,   8,     -999,   0
17.11.1998,19981117,  10,   -0.6,   5.6,   7.7,    -999,   93.00,-999,    1.5,   -1.5,   -2.0,-999,   0.9,   7,     -999,   3
18.11.1998,19981118,  10,   -2.4,   4.5,   5.0,    -999,   87.00,-999,   -1.2,   -5.9,   -7.8,-999,   0.4,   7,     -999,   3
19.11.1998,19981119,  10,   -1.8,   4.9,   8.0,    -999,   90.00,-999,   -0.7,   -2.9,   -2.9,-999,   2.4,   7,     -999,   4
20.11.1998,19981120,  10,   -4.6,   3.8,   5.3,    -999,   88.00,-999,    0.1,  -12.3,  -16.9,-999,   0.5,   7,     -999,   7
21.11.1998,19981121,  10,  -10.0,   2.7,   5.0,    -999,   82.00,-999,   -3.2,  -15.6,  -17.0,-999,   0.2,   7,     -999,  10
22.11.1998,19981122,  10,   -6.7,   2.9,   4.7,    -999,   82.00,-999,   -4.0,  -16.4,  -20.0,-999,   0.0,   0,     -999,  10
23.11.1998,19981123,  10,   -0.8,   4.6,   7.7,    -999,   81.00,-999,   -0.1,   -5.6,   -8.5,-999,   0.1,   7,     -999,   7
24.11.1998,19981124,  10,   -1.5,   5.2,   5.7,    -999,   92.00,-999,    0.1,   -3.1,   -2.5,-999,   0.0,   0,     -999,   6
25.11.1998,19981125,  10,   -3.1,   4.3,   7.7,    -999,   88.00,-999,   -2.0,   -6.5,   -9.5,-999,   0.0,   0,     -999,   4
26.11.1998,19981126,  10,   -1.8,   4.7,   8.0,    -999,   89.00,-999,   -0.9,   -3.8,   -5.0,-999,   0.8,   7,     -999,   4
27.11.1998,19981127,  10,    0.9,   6.0,   8.0,    -999,   92.00,-999,    1.7,   -1.3,   -3.0,-999,   0.1,   8,     -999,   6
28.11.1998,19981128,  10,    0.4,   6.0,   7.7,    -999,   94.00,-999,    2.2,   -2.1,   -0.5,-999,   0.0,   0,     -999,   3
29.11.1998,19981129,  10,   -0.8,   5.1,   8.0,    -999,   88.00,-999,    0.0,   -2.4,   -4.4,-999,   0.3,   7,     -999,   0
30.11.1998,19981130,  10,    0.5,   5.6,   7.0,    -999,   89.00,-999,    1.7,   -1.0,   -1.7,-999,   0.0,   0,     -999,   0
01.12.1998,19981201,  10,   -3.2,   4.1,   4.0,    -999,   83.00,-999,    0.7,   -4.5,   -2.9,-999,   0.0,   0,     -999,   0
02.12.1998,19981202,  10,   -3.7,   4.0,   2.7,    -999,   87.00,-999,   -2.9,   -5.3,   -6.8,-999,   0.0,   0,     -999,   0
03.12.1998,19981203,  10,   -3.0,   4.6,   8.0,    -999,   94.00,-999,   -1.8,   -5.1,   -7.6,-999,   0.0,   7,     -999,   0
04.12.1998,19981204,  10,   -3.6,   4.2,   8.0,    -999,   92.00,-999,   -2.5,   -4.5,   -4.6,-999,   0.5,   7,     -999,   0
05.12.1998,19981205,  10,   -1.0,   5.0,   6.3,    -999,   87.00,-999,    0.5,   -3.6,   -4.5,-999,   0.7,   7,     -999,   4
06.12.1998,19981206,  10,   -2.1,   4.5,   6.7,    -999,   85.00,-999,   -0.9,   -2.6,   -3.7,-999,   1.0,   7,     -999,   8
07.12.1998,19981207,  10,   -4.0,   3.9,   5.0,    -999,   84.00,-999,   -0.2,   -7.7,   -6.9,-999,   0.9,   7,     -999,   9
08.12.1998,19981208,  10,   -7.3,   3.2,   7.0,    -999,   86.00,-999,   -3.1,  -11.7,  -16.5,-999,   0.0,   0,     -999,   9
09.12.1998,19981209,  10,  -10.9,   2.3,   6.7,    -999,   87.00,-999,   -2.8,  -17.5,  -20.4,-999,   0.0,   0,     -999,   7
10.12.1998,19981210,  10,   -6.1,   3.4,   7.3,    -999,   89.00,-999,   -3.9,  -15.2,  -17.5,-999,   0.0,   7,     -999,   7
11.12.1998,19981211,  10,   -6.1,   3.4,   8.0,    -999,   89.00,-999,   -4.0,   -8.9,   -7.9,-999,   0.2,   7,     -999,   7
12.12.1998,19981212,  10,    1.2,   5.9,   7.7,    -999,   92.00,-999,    4.0,   -5.7,   -6.0,-999,   4.5,   6,     -999,   7
13.12.1998,19981213,  10,    6.4,   7.4,   6.7,    -999,   76.00,-999,    9.7,    2.6,    1.5,-999,   0.4,   8,     -999,   0
14.12.1998,19981214,  10,    4.9,   8.1,   8.0,    -999,   94.00,-999,    5.9,    3.3,    3.0,-999,   5.5,   6,     -999,   0
15.12.1998,19981215,  10,    5.7,   8.8,   3.7,    -999,   92.00,-999,   10.0,    3.8,    4.5,-999,   0.1,   6,     -999,   0
